,Unnamed: 0,comment_url,comment_createdAt,comment_id,comment_viewCount,comment_lang,comment_author_createdAt,comment_location,comment_text,isComment_self__decalred__location__El_Salvador,comment_processed_text,post_url,post_actor_createdAt,post_id,post_isReply,post_inReplyToId,post_isRetweet,post_isQuote,post_viewCount,post_retweetCount,post_likeCount,post_replyCount,post_lang,actor_location,post_name,post_description,post_followers,post_verified,post_text,isActor_self__decalred__location__El_Salvador,post_processed_text,actor_affiliation,llama3_output,llama3_reason,manual labeling
2316,7490,https://x.com/flores_rob15454/status/1778395940421775366,1712837607.0,1.7784e+18,8.0,es,06/01/2024,,@MarceloLarin1 Las🦭🦭🦭 ya no 🙈cuando los están haciendo💩💩son tan manejables😁😁,False,las ya no cuando los están haciendoson tan manejables,https://x.com/MarceloLarin1/status/1777826121175748874,1712701752.0,1.77783e+18,False,,False,False,38130.0,12.0,143.0,165.0,es,ALPHA CENTAURI,MARCELO LARIN,"CONFERENCISTA, CONSULTOR Y ASESOR DE NAYIB BUKELE.",64221.0,True,"Nunca pense que ser aliado de Nayib en el combate a la corrupcion de su gobierno, me traeria tanto amor de mis paisanos en todo el mundo.

En Especial a los que viven en El Salvador ustedes hacen crecer poca a poco mi restaurante en El Salvador y mas me apoyan cuando decubren que el propietario soy yo . Mil Gracias! Saludos del Alien",False,nunca pense que ser aliado de nayib en el combate a la corrupcion de su gobierno me traeria tanto amor de mis paisanos en todo el mundo en especial a los que viven en el salvador ustedes hacen crecer poca a poco mi restaurante en el salvador y mas me apoyan cuando decubren que el propietario soy yo mil gracias saludos del alien,Media,-1.0,"The tweet expresses a negative sentiment as it implies that something is becoming unmanageable, which is a critical tone.",-1
2487,8058,https://x.com/edwinogt1/status/1377301731588079616,1617209296.0,1.3773e+18,,es,28/11/2016,El Salvador,"@FranAlabi Y aunque de síntomas hay que vacunarse pea que terminemos con esto de una ves, 
antier me vacuné ayer sentí algunos síntomas, nada grave y ahora al cien otra ves!",True,y aunque de síntomas hay que vacunarse pea que terminemos con esto de una ves antier me vacuné ayer sentí algunos síntomas nada grave y ahora al cien otra ves,https://x.com/FranAlabi/status/1377075242875650048,1617155297.0,1.37708e+18,False,,False,False,,473.0,4029.0,121.0,es,"San Salvador, El Salvador",Francisco Alabi 🇸🇻,Ministro de Salud 🇸🇻 Médico Cirujano Laparoscopista y Bariátrico,410702.0,True,"Más de 30 horas de que me aplicaron la vacuna Sinovac y, con propiedad, puedo decir que es segura, eficaz, tolerable y garantiza la reducción del 100% de la mortalidad.

Al momento, sin ningún síntoma. 

No le tengamos miedo a la vacuna y juntos derrotemos al #COVID19 🇸🇻.",True,más de 30 horas de que me aplicaron la vacuna sinovac y con propiedad puedo decir que es segura eficaz tolerable y garantiza la reducción del 100 de la mortalidad al momento sin ningún síntoma no le tengamos miedo a la vacuna y juntos derrotemos al,Government,0.0,"The tweet is neutral as it presents a personal experience of getting vaccinated and feeling some symptoms, but mentions that they were not severe and are now feeling better, without expressing a strong positive or negative sentiment.",0
1477,4599,https://x.com/BolanosNor8195/status/1785468665577505052,1714523876.0,1.78547e+18,5.0,es,03/11/2023,,"@suecallejas Vamos con todo hacia el poder total, excelente bancada cyan",False,vamos con todo hacia el poder total excelente bancada cyan,https://x.com/suecallejas/status/1785059015241662849,1714426208.0,1.78506e+18,False,,False,False,26259.0,87.0,761.0,216.0,es,"San Salvador, El Salvador",Suecy Callejas Estrada,"Bailarina🙆🏻‍♀️,  Gestora Cultural, Abogada, Diputada VP de la Asamblea Legislativa de El Salvador.🇸",132956.0,True,"Como diputados le respondemos al pueblo soberano no a la tiranía que nos dejaron los fantasmas de la derecha.

Votamos a favor de las #ReformasConstitucionales. https://t.co/GEkYiyGMxF",True,como diputados le respondemos al pueblo soberano no a la tiranía que nos dejaron los fantasmas de la derecha votamos a favor de las,,1.0,"The tweet expresses enthusiasm and support for the Cyan party, using the phrase 'vamos con todo' which means 'we're going all in', and 'excelente bancada' which means 'excellent team', indicating a positive sentiment.",-1
1670,5271,https://x.com/CesarMo23870242/status/1785671425828806828,1714572218.0,1.78567e+18,586.0,es,26/01/2022,,@fulloa51 El sector salud sigue a la expectativa de las resoluciones de suspensiones injustificadas solo por defender y velar que se cumplan las leyes,False,el sector salud sigue a la expectativa de las resoluciones de suspensiones injustificadas solo por defender y velar que se cumplan las leyes,https://x.com/fulloa51/status/1785645992382996952,1714566154.0,1.78565e+18,False,,False,False,54243.0,109.0,617.0,169.0,es,"San Salvador, El Salvador",Félix Ulloa,Vicepresidente de la República de El Salvador.,275995.0,True,"Felicitamos a la clase trabajadora que hoy conmemora sus luchas históricas y recuerda a sus mártires.
En nuestro país hay páginas gloriosas escritas con la sangre de obreros, campesinos, maestros y profesionales que hoy nos permiten vivir en libertad y democracia.¡Que vivan!",True,felicitamos a la clase trabajadora que hoy conmemora sus luchas históricas y recuerda a sus mártires en nuestro país hay páginas gloriosas escritas con la sangre de obreros campesinos maestros y profesionales que hoy nos permiten vivir en libertad y democraciaque vivan,Government,-1.0,"The tweet expresses a negative sentiment as it criticizes the suspension of resolutions without justification, implying that the actions are unjust and against the law, which is a negative sentiment in the context of El Salvador's political scene.",0
1781,5586,https://x.com/gsinetworld/status/1778631835733340490,1712893849.0,1.77863e+18,686.0,es,10/11/2013,"Pennsylvania, USA","@Vi11atoro @ChevereSv @Martez305 Gracias por seguir dandolo todo  por el pueblo Salvadoreño.
Hay que exterminar todos esos grupos delictivos.",False,gracias por seguir dandolo todo por el pueblo salvadoreño hay que exterminar todos esos grupos delictivos,https://x.com/Vi11atoro/status/1778618349162791374,1712890634.0,1.77862e+18,False,,False,False,135792.0,338.0,1959.0,283.0,es,,Gustavo Villatoro 🇸🇻,Ministro de Justicia y Seguridad Pública,66429.0,True,"¿Queriendo reclutar menores para “activar” la clica? No, señores, se equivocaron, estamos un paso adelante de esas prácticas terroristas para poder neutralizarlos.

Hemos capturado a un adulto con función de homeboy que pretendía activar la clica Vatos Locos Salvatruchos de la estructura MS13 y a 11 menores, quienes se dedicaban a realizar grafitis alusivos a la pandilla en un centro escolar, una Unidad de Salud y en el antiguo mercadito de la comunidad, esto en el departamento de Usulután.

Los detenidos son:
➡️ Oscar David Avilés Rodríguez, alias “El Malo”
➡️ Jostyn R, alias “Sombra”
➡️ Gerson N, alias “Gordo”
➡️ Dastin O, alias “Negro”
➡️ Luis A, alias “El Chele”
➡️ Anderson H, alias “Moreno”
➡️ Bryan S, alias “Monfi”
➡️ Alexis D, alias “Pelón”
➡️ Brandon M, alias “Seco”
➡️ Carlos A, alias “Extraño”
➡️ Hernán, alias “Colocho”
➡️ Melkin S, alias “Lampi”

Nuestra @PNCSV ejecuta todo un trabajo de inteligencia e investigación en el territorio para seguir combatiendo este cáncer, estamos ganando esta #GuerraContraPandillas y vamos a utilizar todos los recursos del Estado para que este mal NO sea heredado a las nuevas generaciones.",False,queriendo reclutar menores para activar la clica no señores se equivocaron estamos un paso adelante de esas prácticas terroristas para poder neutralizarlos hemos capturado a un adulto con función de homeboy que pretendía activar la clica vatos locos salvatruchos de la estructura ms13 y a 11 menores quienes se dedicaban a realizar grafitis alusivos a la pandilla en un centro escolar una unidad de salud y en el antiguo mercadito de la comunidad esto en el departamento de usulután los detenidos son oscar david avilés rodríguez alias el malo jostyn r alias sombra gerson n alias gordo dastin o alias negro luis a alias el chele anderson h alias moreno bryan s alias monfi alexis d alias pelón brandon m alias seco carlos a alias extraño hernán alias colocho melkin s alias lampi nuestra ejecuta todo un trabajo de inteligencia e investigación en el territorio para seguir combatiendo este cáncer estamos ganando esta y vamos a utilizar todos los recursos del estado para que este mal no sea heredado a las nuevas generaciones,Government,-1.0,"The tweet expresses a negative sentiment towards 'grupos delictivos' (criminal groups) and implies a desire to 'exterminar' them, indicating a strong disapproval and criticism.",1
2149,6866,https://x.com/rubilu24/status/1660157284448706561,1684647315.0,1.66016e+18,66.0,es,11/03/2014,,@FranAlabi @CSSP_SV Y así desde médicos enfermeras personal administrativo etc...,False,y así desde médicos enfermeras personal administrativo etc,https://x.com/FranAlabi/status/1660153154791456768,1684646330.0,1.66015e+18,False,,False,False,1170183.0,1311.0,8914.0,1256.0,es,"San Salvador, El Salvador",Francisco Alabi 🇸🇻,Ministro de Salud 🇸🇻 Médico Cirujano Laparoscopista y Bariátrico,410702.0,True,"No podemos permitir que la vida de los salvadoreños esté en manos de personas sin vocación ni compromiso, sobre todo ante emergencias.

La doctora ya ha sido retirada del hospital y de la residencia.

Así mismo, notificamos al @CSSP_SV que analice las competencias para seguir ejerciendo la medicina y esperamos una respuesta a la brevedad posible.",True,no podemos permitir que la vida de los salvadoreños esté en manos de personas sin vocación ni compromiso sobre todo ante emergencias la doctora ya ha sido retirada del hospital y de la residencia así mismo notificamos al que analice las competencias para seguir ejerciendo la medicina y esperamos una respuesta a la brevedad posible,Government,0.0,"The tweet presents a factual statement about the various professions involved in a situation, without expressing a positive or negative sentiment, making it neutral.",0
1860,5825,https://x.com/sredneg364211/status/1762984931179782520,1709163336.0,1.76298e+18,4.0,es,31/01/2024,,@Vi11atoro @PNCSV Wacalaa bicha chuca... Si q tenían filtro las imágenes waooo,False,wacalaa bicha chuca si q tenían filtro las imágenes waooo,https://x.com/Vi11atoro/status/1762477634531758188,1709042387.0,1.76248e+18,False,,False,False,110439.0,330.0,1997.0,281.0,es,,Gustavo Villatoro 🇸🇻,Ministro de Justicia y Seguridad Pública,66426.0,True,"Para los que se jactan de pertenecer a una estructura terrorista, sepan que tenemos un lugar preparado para ustedes: la cárcel. 

Tras recibir una denuncia a través de redes sociales, nuestra @PNCSV procedió a la captura de Jennifer Lorena Juárez Aguilar, quien es la pareja de un pandillero y hermana de un miembro de la estructura MS13.

Ahora, será procesada por el delito de agrupaciones ilícitas y pagará con décadas en prisión. 

Esos tiempos se terminaron, nos aseguraremos que este tipo de personas no vuelvan a delinquir en nuestra sociedad.

#GuerraContraPandillas",False,para los que se jactan de pertenecer a una estructura terrorista sepan que tenemos un lugar preparado para ustedes la cárcel tras recibir una denuncia a través de redes sociales nuestra procedió a la captura de jennifer lorena juárez aguilar quien es la pareja de un pandillero y hermana de un miembro de la estructura ms13 ahora será procesada por el delito de agrupaciones ilícitas y pagará con décadas en prisión esos tiempos se terminaron nos aseguraremos que este tipo de personas no vuelvan a delinquir en nuestra sociedad,Government,0.0,"The tweet is neutral, as it is simply expressing surprise or excitement about the images without conveying a positive or negative sentiment.",-1
106,260,https://x.com/BukeleQuotes/status/1787310223717474524,1714962938.0,1.78731e+18,801.0,es,26/07/2023,,"@nayibbukele ""La protección y el desarrollo de las actuales y futuras generaciones será prioridad."" 
- Presidente Nayib Bukele 🇸🇻🇸🇻",False,la protección y el desarrollo de las actuales y futuras generaciones será prioridad presidente nayib bukele,https://x.com/nayibbukele/status/1787301391087587431,1714960832.0,1.7873e+18,False,,False,False,2344804.0,2745.0,13031.0,903.0,es,El Salvador,Nayib Bukele,Philosopher King,6211023.0,True,"En 2015, estando en la Alcaldía de San Salvador, decidimos iniciar el proyecto de rescate del Centro Histórico.

Todos dijeron que era una labor imposible, que había sido intentada infructuosamente antes, que ese lugar ya estaba perdido y que, siendo nuestra aprobación tan alta, era absurdo arriesgarlo todo en un proyecto con escasas posibilidades de éxito.

Recuerdo que lo hablé con mi hermano, quien me dijo: “Es verdad, es un riesgo políticamente innecesario, pero si se logra, todos te recordarán como el alcalde que inició la recuperación del Centro Histórico, y eso es más importante que una aprobación política coyuntural que tarde o temprano desaparecerá”.

Así que iniciamos lo que parecía imposible, con la oposición de todos: medios de comunicación, partidos políticos, del mismo gobierno nacional y de los supuestos “expertos” que incluso ordenaron detener las obras (tuvimos que desobedecer la orden y continuar, mientras negociábamos en Casa Presidencial la autorización gubernamental a cambio de no romper públicamente con mi entonces partido).

Y lo logramos, logramos rescatar el pequeño pero emblemático corazón del Centro Histórico, y como lo predijo mi hermano, fue nuestro logro más grande en la Alcaldía de San Salvador.

Luego, Dios y el pueblo nos llevaron a la Presidencia de la República y otros logros más importantes eclipsaron aquel logro que en aquel entonces parecía imposible; pero nunca desistimos de continuarlo y ampliarlo, ahora desde la Presidencia.

Y lo seguiremos haciendo, contra viento y marea, como siempre. Ya estamos acostumbrados, trabajamos mejor así…

Y ya que la Presidencia no solo debe velar por San Salvador, decidimos que, paso a paso, llegaremos a todos los centros históricos de nuestro país, un proyecto que ya está dando sus primeros frutos.",True,en 2015 estando en la alcaldía de san salvador decidimos iniciar el proyecto de rescate del centro histórico todos dijeron que era una labor imposible que había sido intentada infructuosamente antes que ese lugar ya estaba perdido y que siendo nuestra aprobación tan alta era absurdo arriesgarlo todo en un proyecto con escasas posibilidades de éxito recuerdo que lo hablé con mi hermano quien me dijo es verdad es un riesgo políticamente innecesario pero si se logra todos te recordarán como el alcalde que inició la recuperación del centro histórico y eso es más importante que una aprobación política coyuntural que tarde o temprano desaparecerá así que iniciamos lo que parecía imposible con la oposición de todos medios de comunicación partidos políticos del mismo gobierno nacional y de los supuestos expertos que incluso ordenaron detener las obras tuvimos que desobedecer la orden y continuar mientras negociábamos en casa presidencial la autorización gubernamental a cambio de no romper públicamente con mi entonces partido y lo logramos logramos rescatar el pequeño pero emblemático corazón del centro histórico y como lo predijo mi hermano fue nuestro logro más grande en la alcaldía de san salvador luego dios y el pueblo nos llevaron a la presidencia de la república y otros logros más importantes eclipsaron aquel logro que en aquel entonces parecía imposible pero nunca desistimos de continuarlo y ampliarlo ahora desde la presidencia y lo seguiremos haciendo contra viento y marea como siempre ya estamos acostumbrados trabajamos mejor así y ya que la presidencia no solo debe velar por san salvador decidimos que paso a paso llegaremos a todos los centros históricos de nuestro país un proyecto que ya está dando sus primeros frutos,Government,1.0,"The tweet expresses a positive sentiment towards President Nayib Bukele, prioritizing the protection and development of future generations, which is a positive and optimistic statement.",1
488,1085,https://x.com/ImeldaBarrerad1/status/1777457296764772604,1712613817.0,1.77746e+18,53.0,es,08/09/2021,,@nayibbukele Mente brillante mi presidente!  Dios le siga iluminando. Siga haciendo el bien en todo lo que haga.,False,mente brillante mi presidente dios le siga iluminando siga haciendo el bien en todo lo que haga,https://x.com/nayibbukele/status/1777427641420636255,1712606747.0,1.77743e+18,False,,False,False,893766.0,1196.0,5588.0,343.0,es,El Salvador,Nayib Bukele,Philosopher King,6211031.0,True,"Hoy hemos lanzado la oferta de RE COMPRA de nuestra DEUDA EXTERNA, que tiene vencimiento desde el 2025 hasta el 2029 🇸🇻

Todos los que posean bonos de la República de El Salvador pueden acceder a esta recompra pública y voluntaria.

Más información aquí: https://t.co/LSXxN7cZjX",True,hoy hemos lanzado la oferta de re compra de nuestra deuda externa que tiene vencimiento desde el 2025 hasta el 2029 todos los que posean bonos de la república de el salvador pueden acceder a esta recompra pública y voluntaria más información aquí,Government,1.0,"The tweet expresses admiration and praise for the president, using phrases like'mente brillante' and 'dios le siga iluminando', indicating a positive sentiment.",1
198,456,https://x.com/mibukele/status/1773040348429758662,1711560735.0,1.77304e+18,245.0,es,12/03/2021,.,@nayibbukele Ya les van a quitar otra visa a algún ministro viceministro y personas que hacen posible esto 😒,False,ya les van a quitar otra visa a algún ministro viceministro y personas que hacen posible esto,https://x.com/nayibbukele/status/1773039460256477463,1711560523.0,1.77304e+18,False,,False,False,769394.0,2416.0,14065.0,719.0,es,El Salvador,Nayib Bukele,Philosopher King,6211026.0,True,"Nuestra Marina Nacional incautó una lancha a 490 Millas Náuticas al Suroeste de la Bocana el Cordoncillo, Estero de Jaltepeque.

A bordo de la lancha narcotraficante se encontraban 9 tripulantes; entre ellos, 6 ecuatorianos y 3 guatemaltecos.

Se estima que contiene aproximadamente 1.48 toneladas de cocaína, valoradas en unos 37 millones de dólares.

#PlanControlTerritorial",True,nuestra marina nacional incautó una lancha a 490 millas náuticas al suroeste de la bocana el cordoncillo estero de jaltepeque a bordo de la lancha narcotraficante se encontraban 9 tripulantes entre ellos 6 ecuatorianos y 3 guatemaltecos se estima que contiene aproximadamente 148 toneladas de cocaína valoradas en unos 37 millones de dólares,Government,-1.0,"The tweet expresses a negative sentiment as it implies that the government is taking away visas from important individuals, which could be seen as a restriction on their freedom and a negative action.",-1
129,303,https://x.com/PQEK0/status/1787308985244143658,1714962643.0,1.78731e+18,14.0,es,26/01/2023,,"@nayibbukele @nayibbukele 
Es el claro ejemplo de lo que es ser un gran ser humano , puro amor por la vida , por su país , por los salvadoreños .
Muchas gracias Sr PRESIDENTE @nayibbukele 
Desde Colombia .",False,es el claro ejemplo de lo que es ser un gran ser humano puro amor por la vida por su país por los salvadoreños muchas gracias sr presidente desde colombia,https://x.com/nayibbukele/status/1787301391087587431,1714960832.0,1.7873e+18,False,,False,False,2344804.0,2745.0,13031.0,903.0,es,El Salvador,Nayib Bukele,Philosopher King,6211023.0,True,"En 2015, estando en la Alcaldía de San Salvador, decidimos iniciar el proyecto de rescate del Centro Histórico.

Todos dijeron que era una labor imposible, que había sido intentada infructuosamente antes, que ese lugar ya estaba perdido y que, siendo nuestra aprobación tan alta, era absurdo arriesgarlo todo en un proyecto con escasas posibilidades de éxito.

Recuerdo que lo hablé con mi hermano, quien me dijo: “Es verdad, es un riesgo políticamente innecesario, pero si se logra, todos te recordarán como el alcalde que inició la recuperación del Centro Histórico, y eso es más importante que una aprobación política coyuntural que tarde o temprano desaparecerá”.

Así que iniciamos lo que parecía imposible, con la oposición de todos: medios de comunicación, partidos políticos, del mismo gobierno nacional y de los supuestos “expertos” que incluso ordenaron detener las obras (tuvimos que desobedecer la orden y continuar, mientras negociábamos en Casa Presidencial la autorización gubernamental a cambio de no romper públicamente con mi entonces partido).

Y lo logramos, logramos rescatar el pequeño pero emblemático corazón del Centro Histórico, y como lo predijo mi hermano, fue nuestro logro más grande en la Alcaldía de San Salvador.

Luego, Dios y el pueblo nos llevaron a la Presidencia de la República y otros logros más importantes eclipsaron aquel logro que en aquel entonces parecía imposible; pero nunca desistimos de continuarlo y ampliarlo, ahora desde la Presidencia.

Y lo seguiremos haciendo, contra viento y marea, como siempre. Ya estamos acostumbrados, trabajamos mejor así…

Y ya que la Presidencia no solo debe velar por San Salvador, decidimos que, paso a paso, llegaremos a todos los centros históricos de nuestro país, un proyecto que ya está dando sus primeros frutos.",True,en 2015 estando en la alcaldía de san salvador decidimos iniciar el proyecto de rescate del centro histórico todos dijeron que era una labor imposible que había sido intentada infructuosamente antes que ese lugar ya estaba perdido y que siendo nuestra aprobación tan alta era absurdo arriesgarlo todo en un proyecto con escasas posibilidades de éxito recuerdo que lo hablé con mi hermano quien me dijo es verdad es un riesgo políticamente innecesario pero si se logra todos te recordarán como el alcalde que inició la recuperación del centro histórico y eso es más importante que una aprobación política coyuntural que tarde o temprano desaparecerá así que iniciamos lo que parecía imposible con la oposición de todos medios de comunicación partidos políticos del mismo gobierno nacional y de los supuestos expertos que incluso ordenaron detener las obras tuvimos que desobedecer la orden y continuar mientras negociábamos en casa presidencial la autorización gubernamental a cambio de no romper públicamente con mi entonces partido y lo logramos logramos rescatar el pequeño pero emblemático corazón del centro histórico y como lo predijo mi hermano fue nuestro logro más grande en la alcaldía de san salvador luego dios y el pueblo nos llevaron a la presidencia de la república y otros logros más importantes eclipsaron aquel logro que en aquel entonces parecía imposible pero nunca desistimos de continuarlo y ampliarlo ahora desde la presidencia y lo seguiremos haciendo contra viento y marea como siempre ya estamos acostumbrados trabajamos mejor así y ya que la presidencia no solo debe velar por san salvador decidimos que paso a paso llegaremos a todos los centros históricos de nuestro país un proyecto que ya está dando sus primeros frutos,Government,1.0,"The tweet expresses admiration and gratitude towards the president, using phrases like 'puro amor por la vida' and'muchas gracias', indicating a positive sentiment.",1
1186,3850,https://x.com/easegura/status/1123666128109174784,1556737856.0,1.12367e+18,,es,23/07/2009,"San Salvador, El Salvador","@d3v_XD No son muchos, en todo caso.",True,no son muchos en todo caso,https://x.com/easegura/status/1123660071903297536,1556736412.0,1.12366e+18,False,,False,False,,272.0,1398.0,102.0,es,"San Salvador, El Salvador",Edwin Segura,Periodista y docente universitario.,45379.0,False,"Yo estudié en la UES y les puedo asegurar que la gran mayoría de estudiantes (95%) se matricula, va a  clases, hace la tarea, estudia para el parcial y se gradúa sin haber ido nunca a una marcha.",True,yo estudié en la ues y les puedo asegurar que la gran mayoría de estudiantes 95 se matricula va a clases hace la tarea estudia para el parcial y se gradúa sin haber ido nunca a una marcha,"['Media', 'Academia']",0.0,"The tweet is neutral, stating a fact without expressing a strong positive or negative sentiment. It simply mentions that there are not many people, without providing any emotional tone or opinion.",0
2044,6485,https://x.com/byaguscabrera/status/1763428052342648944,1709268985.0,1.76343e+18,12.0,es,11/02/2022,,@Vi11atoro Pasará a la historia ud como el mejor ministro de suguridsd a se haya visto a través de la historia de nuestro pequeño país El Salvador. Lo felicito gratamente y que el todo poderoso le provea de muchs sabiduría en el desempeño de su extraordinario trabajo . Dios le bendiga,False,pasará a la historia ud como el mejor ministro de suguridsd a se haya visto a través de la historia de nuestro pequeño país el salvador lo felicito gratamente y que el todo poderoso le provea de muchs sabiduría en el desempeño de su extraordinario trabajo dios le bendiga,https://x.com/Vi11atoro/status/1763075516829966767,1709184934.0,1.76308e+18,False,,False,False,79378.0,258.0,1665.0,186.0,es,,Gustavo Villatoro 🇸🇻,Ministro de Justicia y Seguridad Pública,66429.0,True,"#43VecesCapturado  y en cada una de ellas fue liberado gracias al sistema perverso que trataron de dejarnos. 

A eso quieren que volvamos, a un sistema de justicia fallido y diseñado a la medida de los criminales. Afortunadamente, la historia de nuestro país YA CAMBIÓ y este terrorista pagará con años en prisión por cada uno de los delitos que ha cometido.

Se trata de Salvador Enrique Durante Castaneda, alias “Buya”, homeboy del Programa  Ahuachapán, de la estructura MS13, quien posee un amplio récord criminal por delitos como agrupaciones ilícitas, extorsión, lesiones y amenazas con agravación especial.

#Seguimos trabajando para hacer cumplir la ley y que estos asesinos seriales paguen por todo el daño causado a nuestra sociedad.

El valiente liderazgo del presidente @nayibbukele ha transformado nuestro sistema de justicia, por algo millones de salvadoreños le renovaron su respaldo en las urnas el pasado 4 de febrero.",False,y en cada una de ellas fue liberado gracias al sistema perverso que trataron de dejarnos a eso quieren que volvamos a un sistema de justicia fallido y diseñado a la medida de los criminales afortunadamente la historia de nuestro país ya cambió y este terrorista pagará con años en prisión por cada uno de los delitos que ha cometido se trata de salvador enrique durante castaneda alias buya homeboy del programa ahuachapán de la estructura ms13 quien posee un amplio récord criminal por delitos como agrupaciones ilícitas extorsión lesiones y amenazas con agravación especial trabajando para hacer cumplir la ley y que estos asesinos seriales paguen por todo el daño causado a nuestra sociedad el valiente liderazgo del presidente ha transformado nuestro sistema de justicia por algo millones de salvadoreños le renovaron su respaldo en las urnas el pasado 4 de febrero,Government,1.0,"The tweet praises the minister, calling them the best in the country's history, and expresses gratitude and admiration. The language used is positive and congratulatory, indicating a strong positive sentiment.",1
2107,6746,https://x.com/RigobertoR77648/status/1766146837726027846,1709917194.0,1.76615e+18,16.0,es,24/07/2023,El Salvador,@Vi11atoro no parecen edtas viejas ratas de vivir de extorsión,True,no parecen edtas viejas ratas de vivir de extorsión,https://x.com/Vi11atoro/status/1765932707098329105,1709866141.0,1.76593e+18,False,,False,False,91749.0,283.0,1707.0,167.0,es,,Gustavo Villatoro 🇸🇻,Ministro de Justicia y Seguridad Pública,66426.0,True,"Los extorsionistas ya no tienen cabida en nuestra sociedad, estos cobardes que solo se han dedicado a aprovecharse del trabajo de los salvadoreños honrados ya no seguirán en nuestras comunidades.

Gracias a la eficaz labor de investigación e inteligencia llevada a cabo por nuestra @PNCSV, en coordinación con la @FGR_SV, hemos ejecutado la operación “DIN Apopa”, que dio como resultado la detención de tres mujeres  vinculadas a dos casos de extorsión.

Se trata de: 
➡️Sonia Noemy Medrano Catedral
➡️Diana Lisseth Medrano Catedral
➡️María Sonia Santamaría de Lara

Todas serán procesadas por el delito de Extorsión Agravada y pagarán con años en prisión. 

En esta operación están detenidos seis individuos más que se les imputarán cargos adicionales. 

Esa cultura de vivir a expensas del trabajo de los salvadoreños de bien se terminó para estos parásitos.

#ImpunidadCero",False,los extorsionistas ya no tienen cabida en nuestra sociedad estos cobardes que solo se han dedicado a aprovecharse del trabajo de los salvadoreños honrados ya no seguirán en nuestras comunidades gracias a la eficaz labor de investigación e inteligencia llevada a cabo por nuestra en coordinación con la hemos ejecutado la operación din apopa que dio como resultado la detención de tres mujeres vinculadas a dos casos de extorsión se trata de sonia noemy medrano catedral diana lisseth medrano catedral maría sonia santamaría de lara todas serán procesadas por el delito de extorsión agravada y pagarán con años en prisión en esta operación están detenidos seis individuos más que se les imputarán cargos adicionales esa cultura de vivir a expensas del trabajo de los salvadoreños de bien se terminó para estos parásitos,Government,-1.0,"The tweet expresses a negative sentiment by using strong language to criticize people who live off extortion, implying that they are corrupt and immoral.",-1
2401,7801,https://x.com/ilveab/status/1777049500160307298,1712516591.0,1.77705e+18,362.0,es,04/05/2021,United States,@MarceloLarin1 por eso es que el presidente esta buscando gente extranjera por tanto mollera sumida que no son capaces de entender que El Salvador ya cambió,False,por eso es que el presidente esta buscando gente extranjera por tanto mollera sumida que no son capaces de entender que el salvador ya cambió,https://x.com/MarceloLarin1/status/1777015697664540849,1712508532.0,1.77702e+18,False,,False,False,13631.0,38.0,177.0,107.0,es,ALPHA CENTAURI,MARCELO LARIN,"CONFERENCISTA, CONSULTOR Y ASESOR DE NAYIB BUKELE.",64221.0,True,La gente que está ilegal en otros países hoy es su oportunidad para regresar a El Salvador y disfrutar de la seguridad ybde todas las oportunidades laborales que nuestra gran presidente ha creado.,False,la gente que está ilegal en otros países hoy es su oportunidad para regresar a el salvador y disfrutar de la seguridad ybde todas las oportunidades laborales que nuestra gran presidente ha creado,Media,-1.0,"The tweet expresses a negative sentiment towards the president, implying that they are seeking foreign help because Salvadorans are incompetent, which is a critical and disapproving statement.",-1
2625,8345,https://x.com/eeelinarez/status/1299466290499911681,1598651881.0,1.29947e+18,,es,11/02/2020,,@FranAlabi @nayibbukele @grupo_samu Verdaderos héroes ..desde el corazón muchas gracias. https://t.co/rrO6cnyuEm,False,verdaderos héroes desde el corazón muchas gracias,https://x.com/FranAlabi/status/1299463579020730371,1598651234.0,1.29946e+18,False,,False,False,,824.0,5739.0,260.0,es,"San Salvador, El Salvador",Francisco Alabi 🇸🇻,Ministro de Salud 🇸🇻 Médico Cirujano Laparoscopista y Bariátrico,410700.0,True,"""Nos abrazaste, no pudiste, pero nos abrazaste"". 

Hemos despedido a los médicos de @grupo_samu y no alcanzan las palabras para agradecerles todo el apoyo.

Sé que hemos formado lazos y, en medio de esta lucha contra el #COVID19, nos hemos fortalecido mutuamente.

Hasta pronto. https://t.co/PiEezAkBc2",True,nos abrazaste no pudiste pero nos abrazaste hemos despedido a los médicos de y no alcanzan las palabras para agradecerles todo el apoyo sé que hemos formado lazos y en medio de esta lucha contra el nos hemos fortalecido mutuamente hasta pronto,Government,1.0,"The tweet expresses gratitude and admiration towards the'verdaderos héroes' (true heroes), using the phrase 'desde el corazón' (from the heart), indicating a strong positive sentiment.",1
